date,euro,japan,canada,uk,mexico,india,switzerland,thailand,denmark,australia
12/23/2015,0.94267,0,-0.4966,-0.35048,0.0058187,-0.22688,0.72713,-0.055448,0.95762,0.13839
12/24/2015,-0.73294,-0.51397,-0.093839,-0.53681,0.51941,-0.060588,-0.66633,-0.083229,-0.7357,-0.66253
12/28/2015,-0.25527,-0.016624,0.33165,0.40233,-0.086863,0.13627,0.060759,0.13868,-0.25429,0.096346
12/29/2015,0.6119,0.11631,-0.32443,0.59979,-0.31624,0.28707,0.4646,0,0.58698,-0.42597
12/30/2015,0.03665,0.13276,0.25243,-0.25653,0.76711,0.24111,-0.34319,-0.083183,0.051197,0.12348
12/31/2015,0.48689,-0.27401,-0.31744,0.58151,-0.83397,-0.37699,1.276,0.083183,0.49889,-0.027454
1/4/2016,0.51704,-0.80979,0.94215,0.40772,0.95501,0.55744,0.24926,0.19383,0.50655,1.6607
1/5/2016,0.55695,-0.29381,0.15021,0.14991,-0.0028802,-0.10522,0.5363,-0.083022,0.5328,0.20954
1/6/2016,-0.1767,-0.34528,0.66251,0.25947,0.43971,0.33033,-0.11893,0.30408,-0.16286,1.1392
1/7/2016,-0.90649,-0.45658,-0.16344,0.32186,1.234,0.029976,-0.65665,-0.055218,-0.92161,0.63853
1/8/2016,-0.22994,-0.22058,0.63096,0.38485,1.4733,0.13478,-0.46023,0.30332,-0.24049,0.69995
1/11/2016,0.064329,-0.22107,0.37386,-0.28191,0.23139,-0.05988,0.28039,-0.082633,0.08606,-0.2291
1/12/2016,0.37762,0.25504,0.63167,1.1116,-0.18395,0.10477,0.29955,0.11016,0.37837,0.24343
1/13/2016,-0.23043,0.23745,0.0069962,-0.4641,-0.35492,-0.16468,0.33841,0,-0.2152,-0.30062
1/14/2016,0,-0.025414,0.55812,0.42245,0.1874,0.93953,0.07946,0,0.021832,0.22896
1/15/2016,-0.93467,-1.0647,1.0863,0.8363,1.9619,0.5477,-0.87755,0,-0.94165,1.6759
1/19/2016,0.53041,0.75073,-0.12395,0.82924,-0.34585,-0.088613,0.47962,-0.11016,0.53771,-0.94251
1/20/2016,-0.018337,-1.0938,0.54286,0.028231,2.2296,0.5452,0,0,-0.010229,1.0737
1/21/2016,0.68994,1.0513,-2.4138,-0.21858,-0.69617,-0.26486,0.79429,-0.30357,0.66417,-2.136
1/22/2016,0.17554,0.64412,-0.64091,-0.77177,-0.083976,-0.4726,0.35538,-0.52654,0.16391,-0.15695
1/25/2016,-0.16631,0.15195,0.66899,0.44129,0.59444,0.23658,0,-0.27824,-0.13488,0.62929
1/26/2016,-0.12916,-0.042185,-1.314,-0.67863,-0.45903,0.059058,0.40321,-0.16732,-0.15395,-0.5009
1/27/2016,-0.19343,0.33698,-0.15657,0.56638,-0.52642,0.33891,-0.12767,-0.1676,-0.1935,-0.98019
1/28/2016,-0.77914,-0.2442,0.26319,-0.62911,-0.35977,0.14699,-0.41359,0.027952,-0.77631,-0.15538
1/29/2016,1.1017,2.0363,-0.021314,1.1705,-0.55308,-0.30894,0.90374,-0.30791,1.0962,0.1978
2/1/2016,-0.51565,0.0082607,-0.49147,-1.2819,0.44927,0.073643,-0.23497,-0.25263,-0.50354,-0.18368
2/2/2016,-0.18352,-0.65471,0.24248,-0.22248,1.0685,0,-0.20605,0.47666,-0.18985,0.3677
2/3/2016,-1.3024,-1.9733,-1.4059,-1.2218,-0.52328,0,-1.0963,0.055928,-1.2962,-1.071
2/4/2016,-1.3304,-0.99715,-0.86336,-0.027439,-0.91484,-0.51664,-1.4403,-0.61694,-1.3237,-1.1429
2/5/2016,0.60905,0.20536,1.0943,0.77114,0.80061,0.31031,0.12082,0.028125,0.61484,1.8462
2/8/2016,-0.34976,-1.1088,0.33098,0.367,1.4938,0.29464,-0.53473,-0.14071,-0.3481,-0.26785
2/9/2016,-1.1571,-0.78092,-0.43915,-0.40155,1.1421,-0.0883,-1.6833,-0.33851,-1.1621,0.53642
2/10/2016,0.69266,-0.67299,0.78336,0,-0.083268,-0.10312,0.60516,-0.22631,0.70158,-0.33913
2/11/2016,-1.2398,-2.0466,-0.25805,0.17288,1.8166,0.86581,-0.7493,-0.25521,-1.242,-0.098696
2/12/2016,1.1241,1.1038,-0.71308,-0.083022,-0.98701,-0.46866,0.63675,1.0451,1.1292,-0.028181
2/16/2016,0.84917,0.82871,0.16612,1.1826,-1.1378,0.52709,1.1806,0.16844,0.8543,-0.070418
2/17/2016,0,0.21049,-1.2709,-0.18877,-2.7738,-0.21928,0.42403,-0.14035,-0.0089547,-0.91094
2/18/2016,0.43181,-0.45662,0.26277,-0.11169,-0.57346,0.30686,0.14094,-0.056196,0.40217,0.25143
2/19/2016,-0.31505,-1.0618,0.58148,-0.069745,0.55704,0,-0.47396,0.4207,-0.29924,0.35026
2/22/2016,0.98443,0.62073,-0.82964,1.3053,-1.3943,-0.014591,0.93567,0,0.97185,-1.5735
2/23/2016,0.018154,-0.84336,0.77889,0.82988,0.99948,0.02918,-0.66312,-0.055991,0.025098,0.40147
2/24/2016,-0.045378,-0.72474,-0.18871,0.7722,0.14824,-0.02918,-0.60668,-0.084045,-0.05168,0.44488
2/25/2016,-0.045358,1.1961,-1.412,-0.035882,-0.53084,0.45134,0.34423,-0.05607,-0.053184,-0.43101
2/26/2016,0.85619,0.95373,-0.19175,0.50353,0.30015,-0.029057,0.73511,0.19611,0.82852,1.088
2/29/2016,0.58716,-0.77643,-0.17733,-0.42457,-0.64823,-0.89032,-0.070256,-0.33642,0.58159,-0.30808
3/1/2016,0.19341,0.91695,-0.87648,-0.15785,-0.9314,-0.67667,0.34078,-0.05618,0.18487,-0.27925
3/2/2016,0.01844,-0.11416,0.46148,-0.79266,-0.32735,-0.51794,-0.13016,-0.14059,0.013088,-1.3297
3/3/2016,-0.94526,-0.24633,-0.45402,-0.65932,0.33573,-0.37161,-0.61304,-0.30999,-0.92915,-1.2579
3/4/2016,-0.56472,0.33415,-0.50856,-0.52153,-0.80765,-0.373,0.060466,-0.25435,-0.53569,-0.87928
3/7/2016,0.054511,-0.27252,-0.27781,-0.21066,-0.11551,0.10458,0.43227,0.19788,0.084075,-0.56406
3/8/2016,-0.21787,-0.90194,0.65947,0.21769,1.032,0.49155,-0.30139,-0.1413,-0.23766,0.21451
3/9/2016,0.054422,0.42546,-1.1645,-0.077299,-1.2154,-0.34234,0.18094,-0.28321,0.039895,-1.0281
3/10/2016,-1.2622,0.035373,1.0449,-0.49051,1.073,0.19364,-1.0094,-0.11351,-1.2637,1.1221
3/11/2016,-0.16113,0.49392,-1.2113,-0.83531,-1.1522,-0.4026,-0.44738,-0.48385,-0.1722,-1.7049
3/14/2016,0.65509,-0.061606,0.60373,0.70957,0.48777,0.32816,0.47781,0.14255,0.62151,0.75562
3/15/2016,-0.045006,-0.62702,0.48037,1.1092,0.8263,0.2677,-0.081169,0.028486,-0.043201,0.66756
3/16/2016,0.33353,0.71501,0.067368,0.46699,0.089223,-0.13376,0.27368,-0.17104,0.31093,0.40269
3/17/2016,-2.1527,-2.1246,-2.9001,-2.7284,-3.105,-0.94136,-2.0349,-0.83083,-2.2017,-2.6806
3/18/2016,0.21231,0.071852,-0.015407,-0.16549,-0.55929,-0.40617,0.020659,0.34463,0.21691,0.2491
3/21/2016,0.28379,0.21525,0.66803,0.77466,0.54779,0.16568,-0.041322,0.057323,0.29049,0.31554
3/22/2016,0.2846,0.17902,-0.12252,1.2929,-0.34562,0.19544,0.27859,0.14316,0.28212,-0.40739
3/23/2016,0.4821,0.72177,1.1276,0.74838,1.0904,0.35982,0.26754,0.88307,0.48393,1.2139
3/24/2016,0.098491,0.0088782,0.53648,-0.22652,0.6032,0,0.35903,0.17002,0.12736,0.22593
3/25/2016,-0.0089578,0.36333,-0.045225,0.084884,-0.47486,0,0.14325,-0.11331,-0.02396,-0.026606
3/28/2016,-0.41119,0.21207,-0.60496,-0.83859,-0.50863,-0.35982,-0.49201,0.16992,-0.38114,-0.4115
3/29/2016,0.053538,0.035301,-0.23541,-0.21731,0.20033,-0.1804,0.12323,0.14138,0.027058,-0.23816
3/30/2016,-1.1183,-0.64622,-1.4628,-0.76035,-1.3442,-0.13551,-1.1146,-0.42475,-1.1549,-1.3129
3/31/2016,-0.52817,-0.15999,0.053989,0.062563,-0.2379,-0.18097,-0.55154,-0.42656,-0.52442,-0.13034
4/1/2016,0.043908,-0.32074,0.59963,1.2384,0.61678,0.13576,0.052162,0.25615,-0.0015285,0.065151
4/4/2016,-0.008783,-0.78839,-0.076675,-0.52663,0.78786,-0.4381,0.093823,0.14203,-0.10858,0.75887
4/5/2016,0.10545,-0.83093,1.053,0.9146,1.6503,0.5285,-0.26084,0.14182,-0.022955,1.2556
4/6/2016,-0.49114,-0.57302,-0.77721,-0.091837,-0.46592,0.13545,-0.36632,-0.17021,-0.32653,-1.2424
4/7/2016,0.38569,-1.5165,0.68608,0.56649,1.3885,0.31534,0.15716,-0.11364,0.33571,1.4421
4/8/2016,-0.1755,0.3513,-1.2922,-0.1632,-0.85501,-0.31534,-0.16764,-0.22766,-0.16848,-0.6641
4/11/2016,-0.05259,-0.36982,-0.63306,-0.95256,-0.68647,-0.24093,0.020971,-0.17109,-0.0045989,-0.59394
4/12/2016,0.14908,0.5358,-0.87119,-0.028086,-0.69978,0.030148,0.08384,-0.19997,0.13175,-0.78648
4/13/2016,1.0055,0.61539,-0.085974,0.14754,-0.14283,0.40611,1.0939,0.17143,1.0069,0.13065
4/14/2016,0.16857,-0.0091571,0.35904,0.52871,-0.7086,-0.090104,0.16565,0.17114,0.12269,-0.72945
4/15/2016,-0.29259,-0.40374,0.17126,-0.48652,1.0938,-0.10522,0.031029,-0.22825,-0.285,-0.15562
4/18/2016,-0.23876,0.082717,-0.32721,-0.41414,-0.60841,-0.10533,-0.35222,-0.085727,-0.22798,-0.37509
4/19/2016,-0.46702,0.28439,-1.2643,-0.83706,-0.90949,-0.45269,-0.38472,-0.42974,-0.44529,-0.77161
4/20/2016,0.39639,0.32012,-0.24528,0.14598,-0.1997,0,0.74728,0.028707,0.38137,-0.14082
4/21/2016,0.25629,-0.091358,0.71045,0.25772,0.89982,0.46775,0.52596,0.62947,0.24635,0.75763
4/22/2016,0.55013,1.8922,-0.32303,-0.36202,0.16638,0.25558,0.53344,0,0.5483,0.58174
4/25/2016,-0.31093,-0.37739,0.047337,-0.70633,0.896,0.075047,-0.32794,0.028518,-0.29347,-0.051847
4/26/2016,-0.38952,0.13495,-0.50609,-0.81779,-1.229,-0.3758,-0.29812,0.14247,-0.39771,-0.31052
4/27/2016,-0.035336,0.026968,0.18217,0.39088,-0.04027,0.18056,-0.030891,0,-0.018253,1.9172
4/28/2016,-0.026493,-2.4659,-0.73866,-0.18534,-0.93363,-0.19562,-0.23715,-0.34227,-0.016735,-0.53845
4/29/2016,-1.0191,-1.5317,0.039852,-0.30131,-0.15985,0,-0.923,-0.25747,-1.017,0.3017
5/2/2016,-0.6534,-0.39366,-0.039852,-0.27995,0.30494,-0.045198,-0.43855,-0.20072,-0.66932,-0.38025
5/3/2016,0.069493,-0.13157,1.1257,0.84221,1.7192,0.22578,-0.15709,0.28662,0.057237,1.9693
5/4/2016,0.19135,0.73082,1.5332,0.46868,0.92776,0.18026,0.34528,0.48537,0.15762,0.5085
5/5/2016,0.71647,0.18653,-0.20981,-0.075964,0.45083,-0.1502,1.163,0.17075,0.73382,-0.14746
5/6/2016,-0.14896,-0.61688,0.50437,0.32498,0.73109,-0.015032,0.1135,-0.1138,-0.16568,1.4437
5/9/2016,0.1665,1.609,0.57112,0.20799,1.204,0.27023,0.010312,0.19906,0.17334,0.47681
5/10/2016,0.14042,0.76284,-0.28515,-0.31182,-0.68065,-0.18007,0.49373,0.028405,0.15927,-0.38163
5/11/2016,-0.5081,-0.67984,-0.95383,-0.17972,-0.46193,-0.075126,-0.48342,0,-0.5201,-0.63733
5/12/2016,0.56081,0.23019,0.17905,0.19356,0.60065,0.2552,-0.061881,0.31192,0.55375,1.1419
5/13/2016,0.75858,0.37637,0.63576,0.57597,0.62187,0.20968,0.64785,0.42379,0.73765,0.56215
5/16/2016,-0.30059,-0.22933,-0.41046,-0.29187,0.37951,-0.089807,0.16387,-0.2258,-0.30111,-0.37055
5/17/2016,-0.079418,0.11932,-0.015522,-0.51218,0.37807,-0.059916,-0.11263,0.31034,-0.085327,-0.7098
5/18/2016,0.53951,0.57621,0.30998,-0.89348,0.28671,0.31416,0.62299,0.28129,0.52452,0.91549
5/19/2016,0.55136,0.14581,1.4594,0.047907,1.1306,0.9218,0.73037,0.33651,0.55044,0.99325
5/20/2016,0.062441,0.64449,0.16762,0.65245,-0.91542,-0.22224,0.26244,-0.027999,0.060304,-0.027724
5/23/2016,0.13393,-0.9546,0.14454,0.47657,0.51021,0.074134,-0.010081,-0.084045,0.13856,0.16646
5/24/2016,0.42083,0.48298,-0.28928,-1.2317,-0.14899,0.1777,0.11084,0.14004,0.42053,0.26413
5/25/2016,-0.080721,0.1998,-0.21369,-0.48436,0.035237,-0.4597,-0.2218,-0.14004,-0.086964,-0.027836
5/26/2016,-0.2686,-0.43644,-0.83625,0.14302,0,-0.5664,-0.10098,-0.25256,-0.24932,-0.56893
5/27/2016,0.3942,0.10929,0.16166,0.19784,-0.11931,0.089646,0.18169,0.25256,0.38723,0.30488
5/31/2016,0.044893,0.80686,0.73569,0.78152,-0.081431,0.23866,0.18136,0,0.046426,-0.51222
6/1/2016,-0.26906,-1.0894,-0.061101,0.93346,0.72781,0.47563,-0.42369,0.056038,-0.23685,0
6/2/2016,0.071678,-0.73294,-0.068784,-0.16659,0.45455,-0.32675,0.10104,-0.22434,0.067514,0.23502
6/3/2016,-1.5387,-1.7345,-1.022,-0.70491,-0.1074,-0.34275,-1.2295,-0.78918,-1.5188,-1.5655
6/6/2016,-0.2116,0.42015,-0.70535,0.49015,0.010745,-0.26906,-0.62561,-0.19827,-0.24547,-0.3129
6/7/2016,0.035236,-0.027955,-0.53034,-0.78583,-0.96087,-0.25478,-0.58815,-0.17026,-0.0030531,-1.2151
6/8/2016,-0.43956,-0.5795,-0.73778,0.12367,-1.7013,-0.19527,-0.71663,-0.19901,-0.43602,-0.36166
6/9/2016,0.62475,-0.13132,0.26749,0.54458,0.89802,0.25527,0.46795,0,0.60989,0.64387
6/10/2016,0.42459,0.48689,0.047129,0.86779,1.2903,0.23966,-0.072648,0.11377,0.42882,0.48563
6/13/2016,-0.0088641,-0.92902,0.44662,0.83319,1.5453,0.4925,0.31098,-0.028429,0.0015174,0.013524
6/14/2016,0.67592,-0.04715,0.32782,0.65602,0.86789,0.25277,-0.22796,0.36895,0.6413,0.46089
6/15/2016,-0.29405,-0.14158,0.61371,-0.38849,-0.61044,-0.38685,0.072588,-0.085022,-0.25965,-0.59605
6/16/2016,0.72331,-1.734,0.97878,0.77849,0.65785,0.52041,0.15537,0.14166,0.72744,1.2504
6/17/2016,-0.87446,0.14406,-1.2657,-1.481,-0.66581,-0.4757,-0.53964,-0.25514,-0.88325,-0.99341
6/20/2016,-0.54931,0.1151,-0.52956,-2.7821,-1.0419,0.6387,0.062415,-0.1136,-0.5389,-0.98364
6/21/2016,0.49602,0.2298,0.078052,0.13626,-0.058948,0.28092,-0.2082,0.17036,0.49347,-0.040217
6/22/2016,-0.21288,0,0.023404,-0.0954,-0.67232,-0.35498,-0.12513,-0.25565,-0.15309,-0.40128
6/23/2016,-0.76791,1.2734,-0.55536,-0.80049,-1.2435,-0.29678,-0.18799,-0.028445,-0.7201,-1.4183
6/24/2016,2.1957,-3.4977,1.5488,8.1694,2.9796,0.78455,1.4117,0.48248,2.1165,1.9537
6/27/2016,0.921,-0.58847,0.98372,3.1429,1.5656,0.14734,0.87229,0.056609,0.89947,1.2696
6/28/2016,-0.27176,1.0276,0.076447,-0.58089,-1.2716,-0.088378,0.25512,-0.22663,-0.24194,0.054385
6/29/2016,-0.56831,-0.029213,-0.73631,-1.6117,-2.0003,-0.6505,-0.18362,-0.28401,-0.56931,-1.23
6/30/2016,0.76753,0.087613,0.15385,2.0037,-0.22685,0.1334,-0.020423,-0.028445,0.44737,0.16133
7/1/2016,-1.0191,-0.2143,-0.87236,-0.29408,-0.54492,-0.40074,-0.63518,-0.34198,-0.67331,-0.7106
7/5/2016,0.58493,-0.95038,0.41011,1.9771,2.0849,0.23767,0.38978,0.37042,0.58549,0.38819
7/6/2016,0.02708,-0.45387,0.40843,0.77095,-0.14387,0.074156,0.10232,0.1705,0.034246,-0.73495
7/7/2016,0.10839,-0.3765,-0.14623,-0.038689,0.66433,0.059286,0.030676,-0.028397,0.12051,0.30669
7/8/2016,0.24431,-0.089379,0.67547,-0.092793,-1.6934,-0.53484,0.63188,-0.028405,0.22279,-0.94372
7/11/2016,-0.063397,1.9773,0.40463,-0.37031,-0.37784,-0.029797,-0.13216,-0.14215,-0.10391,0.33128
7/12/2016,-0.26222,1.9868,-0.83394,-1.9144,-1.0765,-0.089445,0.39596,0.19895,-0.2394,-1.2793
7/13/2016,-0.34256,-0.59381,-0.41574,0.43154,0.59135,-0.089526,-0.35528,-0.056802,-0.35046,0.091773
7/14/2016,0.027001,1.2411,-0.35551,-1.1467,-0.42477,-0.26906,-0.28513,-0.54123,0.031368,-0.10488
7/15/2016,0.4511,0.22745,0.47888,1.0405,1.0586,0.38841,0.28513,-0.20014,0.44258,0.59137
7/18/2016,-0.1536,0.3402,0.046221,-0.64217,-0.21082,0.10431,-0.1221,0,-0.14284,-0.13172
7/19/2016,0.56134,0.12257,0.33063,1.1817,0.29987,0,0.28467,0.2287,0.55386,1.3384
7/20/2016,0.063576,0.48877,0.076734,-0.42582,0.25056,0.059559,0.2231,0.057094,0.085848,0.13349
7/21/2016,-0.081733,-0.6302,0.14563,-0.28036,0.17743,-0.044666,-0.030394,-0.22857,-0.091772,-0.14683
7/22/2016,0.43668,0.2262,0.9301,0.95032,-0.0053722,0.05955,0.19234,-0.057225,0.42411,0.58863
7/25/2016,-0.10935,-0.18847,0.34846,-0.29747,0.75997,0.32689,-0.19234,0.25725,-0.084088,-0.067065
7/26/2016,-0.036423,-1.1288,-0.12864,-0.022846,0.18218,-0.1039,0.55575,-0.14284,-0.03395,-0.77468
7/27/2016,-0.03641,0.77918,0.10595,0.2974,0.43174,-0.29744,0.12085,-0.11442,-0.038392,0.74787
7/28/2016,-0.96007,-0.75056,-0.3865,-0.43437,0.19587,-0.26846,-1.317,-0.25792,-0.99147,-0.68132
7/29/2016,-0.66481,-2.4521,-0.992,-0.9008,-0.78313,-0.28415,-1.19,-0.20106,-0.66599,-1.1648
8/1/2016,-0.071608,-0.058657,0.42853,0.46074,0.38039,-0.2099,-0.19627,-0.086294,-0.058579,0.422
8/2/2016,-0.43748,-1.4182,-0.068747,-0.88186,0.43712,0.030012,-0.28995,0.028773,-0.45176,-0.57979
8/3/2016,0.49118,0.51445,-0.068794,-0.067514,-0.076688,0.2248,0.75417,0.57373,0.49082,0.24995
8/4/2016,0.32281,-0.25689,-0.40608,1.4503,-0.29408,-0.059898,0.22617,-0.20043,0.3149,-0.59098
8/5/2016,0.48618,0.65083,1.1754,0.56463,0.12462,0.11976,0.59384,0.429,0.47646,0.28849
8/8/2016,0.018052,0.77349,-0.12908,0.20681,-1.5489,-0.029927,0.42783,-0.085653,0.025328,-0.53697
8/9/2016,-0.28844,-0.55749,-0.3501,0.24566,-1.0742,-0.089834,-0.12205,-0.34335,-0.28344,-0.27392
8/10/2016,-0.54755,-0.67904,-0.43553,0.092279,-0.1579,-0.059934,-0.6842,-0.3733,-0.52724,-0.51968
8/11/2016,0.026859,0.18744,-0.42205,0.29278,-0.47522,0.044954,-0.37986,-0.17276,0.024026,0.09075
8/12/2016,-0.03581,-0.44451,-0.47019,0.20082,-0.076683,0.10481,0.16444,0.11521,-0.018019,0.5332
8/15/2016,-0.24138,0.0098995,-0.16238,0.46497,-1.1296,0.044887,-0.24676,-0.40381,-0.24207,-0.23444
8/16/2016,-0.69408,-0.73522,-0.47318,-1.12,-0.38867,-0.029922,-0.9516,0.057787,-0.66607,-0.13001
8/17/2016,0.12422,-0.039896,0.18644,0.053782,1.6634,0.19433,0.1869,0.20199,0.10451,1.0186
8/18/2016,-0.6284,-0.16974,-0.84172,-1.0322,-1.2055,-0.19433,-0.66611,-0.40439,-0.60585,-0.84951
8/19/2016,0.070609,0.16974,0.78737,0.65629,1.0741,0.4479,0.18779,0.26015,0.060902,0.83639
8/22/2016,0.10601,0.0099756,0.49574,-0.54975,0.35002,0.074455,0.3226,0.05772,0.13233,-0.11804
8/23/2016,0.053046,-0.049888,-0.29405,-0.34965,0.30799,-0.13406,-0.031174,-0.23108,0.063823,-0.039316
8/24/2016,0.46091,0.29895,0.27087,-0.43157,0.66453,0.074499,0.52864,0.17336,0.47587,0.3544
8/25/2016,-0.15979,0.07957,-0.03865,0.44675,-0.30866,-0.19381,0.11365,-0.2891,-0.17251,-0.078864
8/26/2016,0.32873,0.61453,0.077286,0.068324,-0.78131,-0.044779,0.35048,0.20246,0.3432,-0.039409
8/29/2016,0.49066,0.91478,0.57007,0.60175,1.4516,0.25349,0.63596,-0.17351,0.47581,0.50033
8/30/2016,0.28658,0.77055,0.4369,0.038207,1.1915,-0.014893,0.42853,0.086793,0.27602,0.79513
8/31/2016,0.035881,0.44595,0.35882,-0.34334,0.34012,-0.29833,0.081417,0.11561,0.013481,-0.039907
9/1/2016,-0.42972,-0.15489,-0.11438,-1.0908,-0.1221,-0.13454,-0.38732,-0.086693,-0.4323,-0.30542
9/2/2016,0.32212,0.92575,-0.83509,-0.19569,-0.97145,-0.37467,0.12247,-0.028914,0.30341,-0.19869
9/6/2016,-0.70552,-1.8406,-1.1997,-0.97277,-1.6522,-0.48164,-0.88106,0.028914,-0.68472,-1.5364
9/7/2016,-0.0088989,-0.54902,0.40407,0.67245,0.065415,0.211,-0.16478,0.11557,0.024158,-0.01303
9/8/2016,-0.16004,0.54902,0.11626,0.28529,1.4042,0.15044,0.24707,0.40346,-0.18435,0.11733
9/9/2016,0.37383,0.56547,0.95591,0.33135,1.2257,0.36014,0.45138,0.17241,0.37891,1.538
9/12/2016,-0.14258,-0.87883,0.32172,-0.42153,1.2187,0.044927,-0.34861,0.14345,-0.12665,0.30514
9/13/2016,-0.1068,0.17638,0.69352,0.9737,0.49483,0.35869,0.041076,0.14325,-0.12228,0.74687
9/14/2016,-0.25763,0.18585,0.15178,-0.15158,0.22099,-0.37366,-0.32908,-0.17192,-0.24652,-0.2006
9/15/2016,0.22205,-0.087989,-0.319,-0.083273,0.18205,0.089807,0.061786,0.085997,0.24198,-0.36007
9/16/2016,0.76766,0.1173,0.5084,0.9504,2.1694,0.38823,0.82018,0.05729,0.81839,0.30665
9/19/2016,-0.17011,-0.52895,-0.2425,0.29838,-0.224,-0.23873,0.040833,-0.43048,-0.14394,-0.94359
9/20/2016,0.062637,-0.15726,0.36353,0.59174,1.1553,0.044806,-0.17366,-0.028765,0.11397,0.10588
9/21/2016,0.062676,-1.0283,-0.31801,-0.030826,-0.030234,0.02986,-0.23543,-0.17276,0.071912,-0.48874
9/22/2016,-0.57158,0.17873,-1.1441,-0.87457,-1.4595,-0.58388,-0.82322,-0.31751,-0.57374,-0.72212
9/23/2016,0.053447,0.23781,0.96951,1.0211,0.92134,0.09005,0.24768,0.11557,0.055716,0.30134
9/26/2016,-0.41791,-0.69521,0.25039,-0.14651,0.62885,-0.15013,-0.35106,-0.05777,-0.46777,-0.27518
9/27/2016,0.55165,0.01993,0.38574,-0.20783,-2.0115,-0.090185,0.51584,-0.057803,0.55204,-0.20915
9/28/2016,0.071403,0.20903,-0.075517,0.069228,0.24117,0,0.061722,0.028906,0.085699,-0.013057
9/29/2016,-0.39209,0.90077,-1.0327,0.038481,-0.66591,0.33028,-0.71211,0.11554,-0.40056,-0.22172
9/30/2016,0.053376,-0.26642,0.10681,-0.18457,-0.24278,-0.21005,0.40312,-0.11554,-0.037729,0.11732
10/3/2016,0.24947,0.32552,0.17522,1.3537,-0.002586,-0.090158,0.4734,0.1444,0.22917,0.039136
10/4/2016,-0.01784,1.097,0.25086,0.73478,-0.51334,-0.045109,0.40984,0.28818,-0.063272,0.2613
10/5/2016,0.14281,0.84389,0.045544,0.0078459,0.049374,0.060141,-0.1023,0.25866,0.15209,0.34072
10/6/2016,0.33998,0.47218,0.24255,0.7719,-0.070171,0.2552,0.28618,0.057389,0.34697,0.50007
10/7/2016,0.017926,-0.57848,0.73166,1.6985,0.52121,-0.13502,0.081616,0.17197,0.0029989,0.31713
10/11/2016,0.84617,-0.058033,-0.53502,1.7524,-1.9008,0.29981,0.73156,1.4499,0.85846,0.14569
10/12/2016,0.43486,1.0778,0.31684,0.18842,0.16066,0.059853,0.24267,0.53484,0.39021,-0.10597
10/13/2016,-0.21767,-0.82653,-0.4378,-0.049188,0.23657,-0.01496,-0.32369,-0.6478,-0.21346,-0.066177
10/14/2016,0.48132,0.46216,-0.37896,0.098401,0.018377,-0.22467,0.32369,-0.22631,0.5018,-0.68566
10/17/2016,-0.13646,-0.13458,-0.25852,0.024615,-0.85679,0.16481,-0.22242,-0.1417,-0.10932,-0.21003
10/18/2016,0.027276,-0.15402,-0.22866,-1.0124,-1.212,-0.13482,0.06071,-0.68299,0.0088685,-0.69259
10/19/2016,0.28229,-0.48286,0,0.25215,-0.52125,-0.10499,0.08089,-0.42925,0.29664,-0.46772
10/20/2016,0.29224,0.5984,0.69957,0.18749,0.16419,0.28471,0.22211,0.25777,0.2605,0.97689
10/21/2016,0.62386,0.038484,0.95774,0.37603,0.21761,0.16446,0.35234,0.51355,0.61104,0.56442
10/24/2016,-0.20226,0.23059,0.47172,0.049152,-0.25796,-0.074722,-0.31201,-0.28498,-0.20327,-0.078947
10/25/2016,-0.018367,0.047973,-0.40419,0.3283,-0.53145,-0.13464,0.20141,-0.40034,-0.026352,-0.64241
10/26/2016,-0.23847,0.16294,0.20979,-0.57382,0.98512,0.0449,-0.13087,0.25755,-0.22721,-0.065321
10/27/2016,0.10999,0.68716,0.17947,0.49986,0.77904,0.029922,0.13087,0.28539,0.10707,0.66829
10/28/2016,-0.27475,0.24698,-0.014943,0.14798,-0.51691,-0.10477,-0.080515,-0.085531,-0.27451,0.36881
10/31/2016,-0.25575,-0.31358,0.14933,-0.46785,0.38926,-0.089888,-0.42377,-0.19986,-0.18687,-0.43453
11/1/2016,-0.72714,-0.45788,-0.19417,-0.04912,1.6364,-0.029981,-1.0163,0.057143,-0.79995,-0.62869
11/2/2016,-0.69492,-1.3185,0.074727,-0.79078,1.5095,-0.059988,-0.91325,-0.17153,-0.66283,-0.1044
11/3/2016,0.22509,-0.048452,-0.022412,-1.1224,-0.85457,0.029999,0.4628,0,0.21646,-0.18243
11/4/2016,-0.24308,-0.1455,0.21644,-0.736,-0.56072,0.10492,-0.65885,0.17153,-0.25233,0.15635
11/7/2016,0.74913,1.522,-0.24633,1.1464,-2.5508,-0.029967,0.7819,0,0.78032,-0.40341
11/8/2016,0.036245,0.36263,-0.33689,0.25025,-1.0871,-0.51082,-0.010249,-0.14292,0.045974,-0.42766
11/9/2016,0.74593,-0.13345,0.53102,-0.82106,7.0142,0.13547,0.56212,-0.057225,0.74597,0.76589
11/10/2016,0.6412,1.6273,0.50595,-0.39205,3.5715,0.56997,0.67039,0.71296,0.64399,1.1006
11/14/2016,1.4719,1.6197,0.79099,0.43214,1.6838,1.3666,1.0073,0.87707,1.4992,0.7671
11/15/2016,-0.027973,0.58921,-0.83553,0.37765,-2.4111,0.029503,0.37013,-0.16916,-0.020169,-0.10616
11/16/2016,0.25204,0.20174,-0.3943,-0.22515,-0.35946,0.39744,0.039932,0.084614,0.21444,0.63864
